longitude,latitude,vs30
37.0073746517006,37.3546005715,482.84851074
37.0093746517006,37.3546005715,480.10327148
37.0113746517006,37.3546005715,474.90106201
37.0133746517006,37.3546005715,466.52908325
37.0153746517006,37.3546005715,454.2456665
37.0173746517006,37.3546005715,437.33563232
37.0193746517006,37.3546005715,416.46173096
37.0213746517006,37.3546005715,394.30569458
37.0233746517006,37.3546005715,373.70986938
37.0253746517006,37.3546005715,357.51184082
37.0273746517006,37.3546005715,347.34124756
37.0293746517006,37.3546005715,342.03820801
37.0313746517006,37.3546005715,340.05032349
37.0333746517006,37.3546005715,339.82522583
37.0353746517006,37.3546005715,340.01742554
37.0373746517006,37.3546005715,340.05795288
37.0393746517006,37.3546005715,339.56018066
37.0413746517006,37.3546005715,338.13748169
37.0433746517006,37.3546005715,335.52786255
37.0453746517006,37.3546005715,332.2454834
37.0473746517006,37.3546005715,329.10250854
37.0493746517006,37.3546005715,326.91171265
37.0513746517006,37.3546005715,326.39038086
37.0533746517006,37.3546005715,327.22610474
37.0553746517006,37.3546005715,328.4786377
37.0573746517006,37.3546005715,329.19882202
36.5473746517,37.3526005715,886.78479004
36.5493746517,37.3526005715,881.20623779
36.5513746517,37.3526005715,874.67266846
36.5533746517,37.3526005715,868.12957764
36.5553746517,37.3526005715,863.05175781
36.5573746517,37.3526005715,860.92175293
36.5593746517,37.3526005715,863.14050293
36.5613746517,37.3526005715,869.40808105
36.5633746517,37.3526005715,877.81445313
36.5653746517,37.3526005715,886.38659668
36.5673746517,37.3526005715,893.16351318
36.5693746517,37.3526005715,896.81695557
36.5713746517,37.3526005715,896.94555664
36.5733746517,37.3526005715,893.22198486
36.5753746517,37.3526005715,885.3215332
36.5773746517,37.3526005715,873.62884521
36.5793746517,37.3526005715,860.1661377
36.5813746517,37.3526005715,847.18615723
36.5833746517,37.3526005715,836.94158936
36.5853746517,37.3526005715,831.03601074
36.5873746517,37.3526005715,828.63568115
36.5893746517,37.3526005715,828.3348999
36.5913746517001,37.3526005715,828.72796631
36.5933746517001,37.3526005715,828.41802979
36.5953746517001,37.3526005715,826.06427002
36.5973746517001,37.3526005715,820.3470459
36.5993746517001,37.3526005715,809.94689941
36.6013746517001,37.3526005715,793.86035156
36.6033746517001,37.3526005715,774.48883057
36.6053746517001,37.3526005715,756.3102417
36.6073746517001,37.3526005715,743.83178711
36.6093746517001,37.3526005715,741.37969971
36.6113746517001,37.3526005715,749.49847412
36.6133746517001,37.3526005715,765.15362549
36.6153746517001,37.3526005715,785.16998291
36.6173746517001,37.3526005715,806.38970947
36.6193746517001,37.3526005715,826.543396
36.6213746517001,37.3526005715,844.66424561
36.6233746517001,37.3526005715,859.88891602
36.6253746517001,37.3526005715,871.355896
36.6273746517001,37.3526005715,878.64794922
36.6293746517001,37.3526005715,882.37335205
36.6313746517001,37.3526005715,883.2845459
36.6333746517001,37.3526005715,882.13421631
36.6353746517001,37.3526005715,879.70666504
36.6373746517001,37.3526005715,876.90539551
36.6393746517001,37.3526005715,874.66192627
36.6413746517001,37.3526005715,873.90771484
36.6433746517001,37.3526005715,875.35882568
36.6453746517001,37.3526005715,878.38977051
36.6473746517001,37.3526005715,881.86010742
36.6493746517001,37.3526005715,884.62835693
36.6513746517001,37.3526005715,885.51837158
36.6533746517001,37.3526005715,882.98303223
36.6553746517001,37.3526005715,875.24890137
36.6573746517001,37.3526005715,860.53936768
36.6593746517001,37.3526005715,837.24432373
36.6613746517001,37.3526005715,807.23217773
36.6633746517001,37.3526005715,775.66320801
36.6653746517001,37.3526005715,747.82727051
36.6673746517001,37.3526005715,728.95703125
36.6693746517001,37.3526005715,721.32958984
36.6713746517001,37.3526005715,722.89123535
36.6733746517002,37.3526005715,731.2434082
36.6753746517002,37.3526005715,743.98937988
36.6773746517002,37.3526005715,759.20422363
36.6793746517002,37.3526005715,776.05181885
36.6813746517002,37.3526005715,793.84936523
36.6833746517002,37.3526005715,811.91412354
36.6853746517002,37.3526005715,829.50897217
36.6873746517002,37.3526005715,845.6932373
36.6893746517002,37.3526005715,859.47845459
36.6913746517002,37.3526005715,869.87597656
36.6933746517002,37.3526005715,876.09063721
36.6953746517002,37.3526005715,878.52935791
36.6973746517002,37.3526005715,878.06072998
36.6993746517002,37.3526005715,875.55456543
36.7013746517002,37.3526005715,871.80053711
36.7033746517002,37.3526005715,866.72613525
36.7053746517002,37.3526005715,859.73339844
36.7073746517002,37.3526005715,850.21673584
36.7093746517002,37.3526005715,837.66882324
36.7113746517002,37.3526005715,823.62969971
36.7133746517002,37.3526005715,811.57763672
36.7153746517002,37.3526005715,805.0670166
36.7173746517002,37.3526005715,807.59295654
36.7193746517002,37.3526005715,819.58416748
36.7213746517002,37.3526005715,836.97595215
36.7233746517002,37.3526005715,855.34588623
36.7253746517002,37.3526005715,870.27752686
36.7273746517002,37.3526005715,878.796875
36.7293746517002,37.3526005715,881.26153564
36.7313746517002,37.3526005715,878.49786377
36.7333746517002,37.3526005715,871.33221436
36.7353746517002,37.3526005715,860.64489746
36.7373746517002,37.3526005715,847.51916504
36.7393746517002,37.3526005715,833.0859375
36.7413746517002,37.3526005715,818.47589111
36.7433746517002,37.3526005715,804.7857666
36.7453746517002,37.3526005715,792.89904785
36.7473746517002,37.3526005715,783.61743164
36.7493746517002,37.3526005715,777.74237061
36.7513746517002,37.3526005715,775.9095459
36.7533746517002,37.3526005715,776.96606445
36.7553746517003,37.3526005715,778.66845703
36.7573746517003,37.3526005715,778.75799561
36.7593746517003,37.3526005715,775.06298828
36.7613746517003,37.3526005715,767.23474121
36.7633746517003,37.3526005715,756.64953613
36.7653746517003,37.3526005715,744.75158691
36.7673746517003,37.3526005715,732.96405029
36.7693746517003,37.3526005715,721.62957764
36.7713746517003,37.3526005715,709.50695801
36.7733746517003,37.3526005715,695.22912598
36.7753746517003,37.3526005715,677.43218994
36.7773746517003,37.3526005715,655.5994873
36.7793746517003,37.3526005715,631.17047119
36.7813746517003,37.3526005715,605.85968018
36.7833746517003,37.3526005715,581.38183594
36.7853746517003,37.3526005715,558.96722412
36.7873746517003,37.3526005715,538.02770996
36.7893746517003,37.3526005715,517.54840088
36.7913746517003,37.3526005715,496.51431274
36.7933746517003,37.3526005715,474.34985352
36.7953746517003,37.3526005715,453.21347046
36.7973746517003,37.3526005715,436.31375122
36.7993746517003,37.3526005715,426.86141968
36.8013746517003,37.3526005715,427.68048096
36.8033746517003,37.3526005715,437.42700195
36.8053746517003,37.3526005715,452.21569824
36.8073746517003,37.3526005715,468.12512207
36.8093746517003,37.3526005715,481.31716919
36.8113746517003,37.3526005715,489.69314575
36.8133746517003,37.3526005715,492.80065918
36.8153746517003,37.3526005715,490.2520752
36.8173746517003,37.3526005715,481.6711731
36.8193746517003,37.3526005715,467.2795105
36.8213746517003,37.3526005715,448.17428589
36.8233746517003,37.3526005715,425.52252197
36.8253746517003,37.3526005715,400.49124146
36.8273746517003,37.3526005715,374.27072144
36.8293746517003,37.3526005715,348.10479736
36.8313746517003,37.3526005715,323.24478149
36.8333746517003,37.3526005715,300.94204712
36.8353746517003,37.3526005715,282.1675415
36.8373746517004,37.3526005715,266.83950806
36.8393746517004,37.3526005715,254.62915039
36.8413746517004,37.3526005715,245.20767212
36.8433746517004,37.3526005715,238.22068787
36.8453746517004,37.3526005715,233.15472412
36.8473746517004,37.3526005715,229.43518066
36.8493746517004,37.3526005715,226.48736572
36.8513746517004,37.3526005715,223.77987671
36.8533746517004,37.3526005715,221.24835205
36.8553746517004,37.3526005715,219.11312866
36.8573746517004,37.3526005715,217.59861755
36.8593746517004,37.3526005715,216.91714478
36.8613746517004,37.3526005715,217.02880859
36.8633746517004,37.3526005715,217.65489197
36.8653746517004,37.3526005715,218.50737
36.8673746517004,37.3526005715,219.30041504
36.8693746517004,37.3526005715,219.86412048
36.8713746517004,37.3526005715,220.19837952
36.8733746517004,37.3526005715,220.31660461
36.8753746517004,37.3526005715,220.23234558
36.8773746517004,37.3526005715,219.99082947
36.8793746517004,37.3526005715,219.71037292
36.8813746517004,37.3526005715,219.51959229
36.8833746517004,37.3526005715,219.54710388
36.8853746517004,37.3526005715,220.06309509
36.8873746517004,37.3526005715,221.8692627
36.8893746517004,37.3526005715,225.89207458
36.8913746517004,37.3526005715,233.05796814
36.8933746517004,37.3526005715,244.08000183
36.8953746517004,37.3526005715,258.34298706
36.8973746517004,37.3526005715,274.72158813
36.8993746517004,37.3526005715,292.0894165
36.9013746517004,37.3526005715,309.36605835
36.9033746517004,37.3526005715,325.96636963
36.9053746517004,37.3526005715,341.60717773
36.9073746517004,37.3526005715,356.00967407
36.9093746517004,37.3526005715,368.89471436
36.9113746517004,37.3526005715,379.97698975
36.9133746517004,37.3526005715,388.96542358
36.9153746517004,37.3526005715,395.56869507
36.9173746517004,37.3526005715,399.50125122
36.9193746517005,37.3526005715,400.77468872
36.9213746517005,37.3526005715,399.83615112
36.9233746517005,37.3526005715,397.16741943
36.9253746517005,37.3526005715,393.24972534
36.9273746517005,37.3526005715,388.42330933
36.9293746517005,37.3526005715,382.70269775
36.9313746517005,37.3526005715,376.05664063
36.9333746517005,37.3526005715,368.45391846
36.9353746517005,37.3526005715,359.93151855
36.9373746517005,37.3526005715,350.78286743
36.9393746517005,37.3526005715,341.36154175
36.9413746517005,37.3526005715,332.02114868
36.9433746517005,37.3526005715,323.10830688
36.9453746517005,37.3526005715,314.9263916
36.9473746517005,37.3526005715,307.76220703
36.9493746517005,37.3526005715,301.90252686
36.9513746517005,37.3526005715,297.61489868
36.9533746517005,37.3526005715,294.95977783
36.9553746517005,37.3526005715,293.87149048
36.9573746517005,37.3526005715,294.28250122
36.9593746517005,37.3526005715,296.12191772
36.9613746517005,37.3526005715,299.2477417
36.9633746517005,37.3526005715,303.4508667
36.9653746517005,37.3526005715,308.51947021
36.9673746517005,37.3526005715,314.2414856
36.9693746517005,37.3526005715,320.39178467
36.9713746517005,37.3526005715,326.7260437
36.9733746517005,37.3526005715,332.99832153
36.9753746517005,37.3526005715,338.96377563
36.9773746517005,37.3526005715,344.62081909
36.9793746517005,37.3526005715,350.52990723
36.9813746517005,37.3526005715,357.33044434
36.9833746517005,37.3526005715,365.66192627
36.9853746517005,37.3526005715,376.03942871
36.9873746517005,37.3526005715,388.51098633
36.9893746517005,37.3526005715,403.01507568
36.9913746517005,37.3526005715,419.4901123
36.9933746517005,37.3526005715,437.67764282
36.9953746517005,37.3526005715,456.09341431
36.9973746517005,37.3526005715,472.78256226
36.9993746517005,37.3526005715,485.78912354
37.0013746517006,37.3526005715,493.35473633
37.0033746517006,37.3526005715,495.85015869
37.0053746517006,37.3526005715,494.9442749
37.0073746517006,37.3526005715,492.32449341
37.0093746517006,37.3526005715,489.59835815
37.0113746517006,37.3526005715,486.70748901
37.0133746517006,37.3526005715,482.01672363
37.0153746517006,37.3526005715,473.82891846
37.0173746517006,37.3526005715,460.47885132
37.0193746517006,37.3526005715,441.95251465
37.0213746517006,37.3526005715,420.65563965
37.0233746517006,37.3526005715,399.18652344
37.0253746517006,37.3526005715,380.13986206
37.0273746517006,37.3526005715,365.21621704
37.0293746517006,37.3526005715,354.05133057
37.0313746517006,37.3526005715,345.99035645
37.0333746517006,37.3526005715,340.37850952
37.0353746517006,37.3526005715,336.55563354
37.0373746517006,37.3526005715,333.84158325
37.0393746517006,37.3526005715,331.55145264
37.0413746517006,37.3526005715,329.00039673
37.0433746517006,37.3526005715,325.64434814
37.0453746517006,37.3526005715,321.81530762
37.0473746517006,37.3526005715,318.18191528
37.0493746517006,37.3526005715,315.41342163
37.0513746517006,37.3526005715,314.10214233
37.0533746517006,37.3526005715,314.01138306
37.0553746517006,37.3526005715,314.39892578
37.0573746517006,37.3526005715,314.51541138
36.5473746517,37.3506005715,871.98236084
36.5493746517,37.3506005715,864.03497314
36.5513746517,37.3506005715,857.29364014
36.5533746517,37.3506005715,852.53387451
36.5553746517,37.3506005715,850.43164063
36.5573746517,37.3506005715,851.66125488
36.5593746517,37.3506005715,856.83764648
36.5613746517,37.3506005715,865.33135986
36.5633746517,37.3506005715,875.33544922
36.5653746517,37.3506005715,884.99664307
36.5673746517,37.3506005715,892.472229
36.5693746517,37.3506005715,896.46875
36.5713746517,37.3506005715,896.49749756
36.5733746517,37.3506005715,892.1338501
36.5753746517,37.3506005715,882.95666504
36.5773746517,37.3506005715,869.41741943
36.5793746517,37.3506005715,853.98266602
36.5813746517,37.3506005715,839.40264893
36.5833746517,37.3506005715,828.42749023
36.5853746517,37.3506005715,822.95233154
36.5873746517,37.3506005715,821.66253662
36.5893746517,37.3506005715,822.48999023
36.5913746517001,37.3506005715,823.36676025
36.5933746517001,37.3506005715,822.35949707
36.5953746517001,37.3506005715,818.37353516
36.5973746517001,37.3506005715,810.6361084
36.5993746517001,37.3506005715,798.37536621
36.6013746517001,37.3506005715,781.08996582
36.6033746517001,37.3506005715,761.19647217
36.6053746517001,37.3506005715,742.890625
36.6073746517001,37.3506005715,730.39324951
36.6093746517001,37.3506005715,727.75933838
36.6113746517001,37.3506005715,735.57562256
36.6133746517001,37.3506005715,751.14672852
36.6153746517001,37.3506005715,771.64831543
36.6173746517001,37.3506005715,794.26672363
36.6193746517001,37.3506005715,816.74255371
36.6213746517001,37.3506005715,837.62872314
36.6233746517001,37.3506005715,855.54272461
36.6253746517001,37.3506005715,869.1050415
36.6273746517001,37.3506005715,877.63806152
36.6293746517001,37.3506005715,882.08563232
36.6313746517001,37.3506005715,883.61956787
36.6333746517001,37.3506005715,883.41174316
36.6353746517001,37.3506005715,882.48632813
36.6373746517001,37.3506005715,881.31225586
36.6393746517001,37.3506005715,880.22839355
36.6413746517001,37.3506005715,879.57348633
36.6433746517001,37.3506005715,879.5690918
36.6453746517001,37.3506005715,879.70733643
36.6473746517001,37.3506005715,879.20001221
36.6493746517001,37.3506005715,877.25848389
36.6513746517001,37.3506005715,873.05865479
36.6533746517001,37.3506005715,865.39501953
36.6553746517001,37.3506005715,852.82965088
36.6573746517001,37.3506005715,833.92120361
36.6593746517001,37.3506005715,807.41656494
36.6613746517001,37.3506005715,775.9887085
36.6633746517001,37.3506005715,746.0267334
36.6653746517001,37.3506005715,724.06567383
36.6673746517001,37.3506005715,716.54388428
36.6693746517001,37.3506005715,724.89025879
36.6713746517001,37.3506005715,743.1930542
36.6733746517002,37.3506005715,764.95617676
36.6753746517002,37.3506005715,783.6942749
36.6773746517002,37.3506005715,795.58746338
36.6793746517002,37.3506005715,802.97137451
36.6813746517002,37.3506005715,809.04766846
36.6833746517002,37.3506005715,817.01800537
36.6853746517002,37.3506005715,829.09423828
36.6873746517002,37.3506005715,843.77172852
36.6893746517002,37.3506005715,858.67376709
36.6913746517002,37.3506005715,871.42358398
36.6933746517002,37.3506005715,879.98675537
36.6953746517002,37.3506005715,884.46020508
36.6973746517002,37.3506005715,885.75915527
36.6993746517002,37.3506005715,884.80059814
36.7013746517002,37.3506005715,882.39508057
36.7033746517002,37.3506005715,878.20507813
36.7053746517002,37.3506005715,871.1930542
36.7073746517002,37.3506005715,860.31170654
36.7093746517002,37.3506005715,844.64489746
36.7113746517002,37.3506005715,826.01824951
36.7133746517002,37.3506005715,808.85235596
36.7153746517002,37.3506005715,797.66967773
36.7173746517002,37.3506005715,796.9206543
36.7193746517002,37.3506005715,807.31829834
36.7213746517002,37.3506005715,824.09918213
36.7233746517002,37.3506005715,842.06396484
36.7253746517002,37.3506005715,856.02026367
36.7273746517002,37.3506005715,862.51123047
36.7293746517002,37.3506005715,862.08782959
36.7313746517002,37.3506005715,855.86505127
36.7333746517002,37.3506005715,844.95776367
36.7353746517002,37.3506005715,830.51763916
36.7373746517002,37.3506005715,813.8336792
36.7393746517002,37.3506005715,796.22741699
36.7413746517002,37.3506005715,779.0201416
36.7433746517002,37.3506005715,763.46612549
36.7453746517002,37.3506005715,750.40203857
36.7473746517002,37.3506005715,740.50384521
36.7493746517002,37.3506005715,734.4473877
36.7513746517002,37.3506005715,732.73638916
36.7533746517002,37.3506005715,734.0211792
36.7553746517003,37.3506005715,735.82189941
36.7573746517003,37.3506005715,735.6427002
36.7593746517003,37.3506005715,731.0824585
36.7613746517003,37.3506005715,721.71942139
36.7633746517003,37.3506005715,709.00506592
36.7653746517003,37.3506005715,694.4644165
36.7673746517003,37.3506005715,679.60473633
36.7693746517003,37.3506005715,665.00061035
36.7713746517003,37.3506005715,649.86053467
36.7733746517003,37.3506005715,633.28424072
36.7753746517003,37.3506005715,614.37438965
36.7773746517003,37.3506005715,592.95880127
36.7793746517003,37.3506005715,570.54046631
36.7813746517003,37.3506005715,548.85791016
36.7833746517003,37.3506005715,529.64971924
36.7853746517003,37.3506005715,514.0880127
36.7873746517003,37.3506005715,501.21795654
36.7893746517003,37.3506005715,489.58551025
36.7913746517003,37.3506005715,477.73675537
36.7933746517003,37.3506005715,464.65490723
36.7953746517003,37.3506005715,452.04397583
36.7973746517003,37.3506005715,442.6529541
36.7993746517003,37.3506005715,439.23303223
36.8013746517003,37.3506005715,444.18200684
36.8033746517003,37.3506005715,456.08831787
36.8053746517003,37.3506005715,471.21789551
36.8073746517003,37.3506005715,485.80352783
36.8093746517003,37.3506005715,496.17108154
36.8113746517003,37.3506005715,500.58877563
36.8133746517003,37.3506005715,499.16314697
36.8153746517003,37.3506005715,492.07287598
36.8173746517003,37.3506005715,479.50354004
36.8193746517003,37.3506005715,461.99465942
36.8213746517003,37.3506005715,440.60409546
36.8233746517003,37.3506005715,416.43115234
36.8253746517003,37.3506005715,390.57510376
36.8273746517003,37.3506005715,364.14608765
36.8293746517003,37.3506005715,338.27920532
36.8313746517003,37.3506005715,314.11322021
36.8333746517003,37.3506005715,292.78677368
36.8353746517003,37.3506005715,275.15844727
36.8373746517004,37.3506005715,261.0350647
36.8393746517004,37.3506005715,249.97666931
36.8413746517004,37.3506005715,241.54324341
36.8433746517004,37.3506005715,235.28898621
36.8453746517004,37.3506005715,230.73187256
36.8473746517004,37.3506005715,227.37597656
36.8493746517004,37.3506005715,224.72531128
36.8513746517004,37.3506005715,222.32385254
36.8533746517004,37.3506005715,220.14588928
36.8553746517004,37.3506005715,218.42803955
36.8573746517004,37.3506005715,217.41069031
36.8593746517004,37.3506005715,217.31900024
